gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,num_services,charge_per_service,high_monthly_charges,engagement_score
0.04235727,0.012478007,-0.08879727,0.09933969,-0.46325895,-0.105902635,0.10028885,0.14313546,0.16512617,0.1416894,0.15517274,0.067173176,0.06383927,-0.030058468,-1.17036,-0.15217912,0.08099099,0.2174035,-1.9219481,0.06704574,-0.043063145,-0.45328048,-1.1799173,0.20299011,0.31848365,0.23017757,-0.7872304,-0.0117171835,0.24055104,0.0016085536,-0.00019828894
-0.027515706,-0.11187449,-0.08188534,0.10466183,-0.23090371,-0.07779778,-0.121245906,0.2286318,-0.5271165,0.23254073,0.21674654,-0.16420993,-0.33959693,0.069692,0.83733875,0.18238235,0.0024614122,0.22693592,0.30305403,0.06717099,0.085995,0.085223034,0.17647304,0.14669956,-0.5522462,0.21984161,0.62046874,-0.002181367,0.080525,-0.0053650322,0.022624755
-0.17495297,0.033200633,-0.045460626,0.09094236,0.41639382,-0.07806294,-0.09990905,0.21579304,-0.56243026,0.18951519,0.20407635,-0.19636789,-0.32371357,0.117356755,0.9318464,0.08802232,0.028786732,0.22568771,0.30726498,0.067942746,0.12592253,0.087130405,0.1411323,0.15248999,-0.56148326,0.20508757,0.5989823,0.032229632,0.18047695,-0.002241197,0.0034294776
-0.092856534,-0.070296824,-0.06857365,0.07322735,-0.03286114,-0.08993304,-0.19835304,-1.0023464,0.21414134,0.19472924,0.18574373,0.11790574,-0.27832457,0.0556027,0.16209823,-0.21832082,0.056447092,-1.1941977,0.2783264,0.0813996,0.031453416,0.05755807,0.18353096,0.15248418,-0.5381672,0.18285109,0.17260244,-0.019833451,-0.080530606,-0.0051648393,0.0013582325
0.053738255,0.0037251175,-0.10421825,0.07066297,-0.47694343,-0.06573728,-0.13060862,0.18703587,-0.3902158,0.22928838,-0.71757436,-0.2638591,-0.054240488,0.017592657,0.12325249,-0.38338372,0.25483146,-1.0106603,0.27239498,-0.1426078,-0.013603443,0.051557686,0.22091517,-1.0363827,0.35478008,0.24499275,0.00794932,0.0125576435,0.5815675,-0.011656277,0.0017775244
-0.17372242,0.013103971,-0.006778929,0.09370976,-0.09270125,-0.11516566,-0.19996087,0.2008713,0.21881944,-0.4588779,0.18395056,-0.2006184,-0.18957122,-0.20365952,-0.20938419,0.017967718,-0.038444314,0.20841195,0.2715941,-0.11301652,-0.14433816,0.082094364,-1.4646788,0.183161,0.38307336,0.21341088,-0.4196338,0.0173099,0.39040238,-0.018558776,-9.903713e-05
0.036724724,0.002729237,0.0022821785,-0.355341,-0.4837347,-0.10533574,0.14946897,-0.92360693,0.1742229,0.13187279,0.1853425,-0.16436097,-0.09162441,0.042100456,-0.2980741,-0.42807868,0.22200549,-1.095836,0.24134569,-0.16442777,-0.029628744,0.05098773,-1.1506242,0.1516265,0.32141274,0.21948451,-0.28861964,0.028107442,0.38697916,0.001998776,0.0030779506
0.08022197,-0.0030005595,-0.06984833,-0.36291996,-0.3932497,-0.12657972,0.119103655,0.13997929,0.1641908,0.13452873,0.09242044,0.047996365,-0.0031568373,-0.06707387,-1.0534732,-0.25045982,0.029180061,-1.1754814,0.20955482,0.047141057,-0.07597672,-0.49735078,0.14773843,0.17695709,0.3344395,-1.1689539,-0.68514,-0.06879262,0.016004212,0.00077352417,-0.0150824925
0.039636467,0.013152673,-0.05970739,0.05481445,-0.7086324,-0.10428499,-0.21910629,0.20222595,0.14468424,-0.37967366,-0.89553696,0.15673845,0.011577779,-0.1428581,-0.36322075,-0.29873997,0.19945814,-1.2131202,0.21433863,-0.09948899,-0.031476766,0.053679656,-1.386309,0.14343138,0.27961925,0.20238073,-0.5244258,0.037769016,0.53135663,0.0114980815,0.01040639
0.11634226,0.030714145,-0.024563067,0.1132379,0.4458397,-0.059686687,0.13817696,0.17169759,-0.5309916,-0.37338272,-0.67385954,-0.14342383,-0.28458044,0.07021796,0.9389736,0.040082946,0.039102267,-1.012766,0.24647802,0.07608371,0.07691336,0.06422916,0.13327844,0.14700896,-0.58387196,0.14879417,0.35600144,0.02612797,0.34514022,-0.0059354855,0.003535438
0.09823706,0.037964165,0.003954583,0.08416448,-0.33590043,-0.063526876,-0.15968896,0.20070356,0.20354132,-0.53860927,0.23328142,-0.1833131,-0.2393409,0.06972437,0.6942267,-0.13108413,-0.00022719975,0.2407427,0.29664215,0.06838618,0.07323296,0.08419766,-1.3383197,0.18834664,0.3117859,0.23464656,0.46075478,-0.054409895,-0.077073455,-0.005811132,0.004016803
0.13576391,-0.0053078523,-0.08281775,-0.47885343,-0.22671163,-0.102646746,0.10302194,0.14952008,0.17566265,0.0710782,0.08925362,0.08831729,0.11358908,-0.061702568,-0.92319244,-0.03590803,-0.05743287,0.21740265,0.23218808,0.045243856,-0.20999674,-0.48284295,0.117045045,0.18403238,0.35043415,-1.2681009,-0.6865804,-0.030713582,0.021394936,-0.0006095413,-0.002719455
-0.07676649,-0.006492124,-0.13169001,0.11305029,-0.4131377,-0.09834867,-0.23792084,0.14468087,0.12831569,0.17650066,0.15596245,0.081971586,0.08316269,-0.0420548,-0.659509,-0.49639025,0.15730895,0.20042276,-1.9134307,0.07189814,-0.042188715,-0.3328594,0.20798558,-1.041343,0.3536489,0.23386468,-0.5112519,0.009762689,0.48927677,0.0009511974,0.001954212
-0.12252247,-0.11314235,-0.09738659,0.12147645,-0.4122706,-0.07659651,-0.13602522,0.21014926,-0.8160336,0.19801117,0.20335233,-0.2322908,-0.27736795,0.08020423,0.67048216,-0.37599036,-0.0154942,0.24334411,0.29335767,0.06910836,0.08105244,0.080400445,0.18787263,0.15482286,-0.59548825,0.20358393,0.36029,-0.004185418,0.28845888,-0.0053650322,0.0048862835
0.12890282,0.010184319,-0.21197842,0.09399336,-0.34626868,-0.07009566,-0.2558218,0.16673994,0.27047217,0.3011279,0.22447471,-0.35538378,-0.33361787,-0.12755036,0.47303712,-0.07268511,-0.008707363,0.2247695,0.27917644,0.06085441,0.07550081,0.07251571,0.22109877,-1.462453,0.37198675,0.2512429,0.22396526,0.019276444,-0.35409054,-0.005707959,0.0016542859
-0.15310468,0.017227862,-0.13469052,0.045988634,0.84225386,-0.11592245,0.13445789,0.20176183,0.24470201,0.18294245,0.23886286,0.105626956,0.09599569,-0.041244928,0.05230539,0.32955712,0.047644243,0.2662036,0.30427402,0.054235134,0.12158459,0.089113235,0.17984517,0.2004521,0.36879283,-0.8266032,-0.15104449,-0.022044044,-0.79272366,-0.008265825,-0.00078955316
0.06598538,-0.0018617031,0.018379157,0.0679981,-0.2566735,-0.042561747,-0.21153134,-0.69255596,0.19910635,-0.38436922,-0.5692171,-0.20290488,-0.08367882,-0.016199518,0.05707648,0.08015058,0.18800597,-1.0294367,0.26930764,-0.13987985,-0.037599146,0.034087475,0.2061572,-1.0095463,0.3053802,0.21135025,0.09402317,0.01087659,0.73558956,-0.011030642,0.005460548
-0.2026947,0.03765429,0.04377899,0.05642316,0.2771319,-0.13314296,0.10391931,0.21179307,0.21160139,-0.6132728,0.19277388,0.13158846,0.19606677,0.06831919,-0.07010043,0.18376149,0.04688581,0.26564378,0.2975567,0.051176086,0.06343165,0.09568755,0.13034858,0.19993895,-0.58762336,0.23052143,-0.19289277,0.0041192835,-0.6932036,-0.017614793,0.0017507754
0.1027406,0.021967879,-0.2373579,-0.6566503,0.0034174859,-0.10850813,0.12888318,0.17736079,0.2711131,0.16908279,0.14281417,0.14745577,0.14784792,0.031412967,-0.603216,-0.012586692,-0.060803678,0.23290353,0.2664124,-0.102283664,-0.17946462,0.08521783,0.15799911,0.16328947,-0.53958935,0.24252503,-0.42816767,-0.013544859,-0.63410574,0.00034217158,-0.0010152501
-0.27960256,0.0018431479,0.05876951,0.09137237,-0.04056239,-0.09796481,0.070973754,0.11841019,0.1257878,0.08742177,0.110091664,0.090434805,0.11369277,0.013457271,-1.113519,-0.02606509,-0.008289731,0.23804621,0.23825276,0.041659396,-0.11802212,-0.44901446,0.160182,-1.752317,0.34688938,0.2913547,-0.5445758,-0.0630241,0.030125272,-0.0020290066,-0.004586622
0.07790481,-0.0051129195,0.056883857,0.07413402,0.41906083,-0.10206939,0.13117091,0.20199051,-0.75231093,0.094057746,0.17650488,0.11163989,0.12550795,-0.1609784,-0.42723787,0.10096992,-0.011470046,0.23934671,0.2743994,-0.13973048,-0.10381324,0.10449968,0.18244676,0.16021074,0.41466156,-1.1634679,-0.41001818,0.0005090439,-0.15202196,0.011404282,-0.00056870724
-0.006940718,0.044809442,0.002688373,0.095500536,-0.21202588,-0.05255507,-0.1417501,-0.74058914,-0.47536823,-0.26549962,0.3204498,-0.1210573,-0.13941634,0.04757053,0.9508352,-0.029724702,0.22249007,0.1953719,-1.5959514,0.06994469,0.0621522,0.037601452,-0.78053254,0.16552447,0.27509424,0.22306177,1.0659148,-0.04930996,0.5728343,-0.006340606,-0.005766938
-0.042725462,-0.0050759497,-0.050168518,0.08169214,-0.33612424,-0.038182043,0.05007463,-0.42121866,-0.33846414,-0.3610559,-0.6093776,-0.12173889,-0.1761241,-0.026146596,-0.011297098,-0.12224232,0.22253485,0.15180333,-2.1226292,-0.11135335,-0.019982599,0.028219232,0.16301933,-0.94365495,0.26177132,0.20964827,-0.11968067,-0.01615136,0.6905138,-0.011035627,-0.0066049914
0.057915978,-0.0016705999,-0.07814707,-0.3463707,-0.5157286,-0.106288865,0.09401041,0.14344713,0.15466507,0.112414286,0.10083089,0.05822094,0.06923828,0.025197694,-1.4128028,-0.07835498,0.072609276,0.18375824,-1.8743453,0.04530908,-0.0724958,-0.4552432,0.13471657,0.15500066,0.2750443,-0.9440921,-0.701651,-0.034253426,0.22004867,0.00038180372,-0.00051165116
-0.12789916,0.002200493,0.020145833,0.06385728,0.60286003,-0.096188135,0.08966721,0.15241605,0.14090161,0.07376544,0.17358388,0.053175192,0.08039839,0.038329482,-0.859542,0.3427322,0.044675816,0.24983077,0.2587379,0.04583313,-0.11733377,-0.3530133,-1.2652069,0.22280303,0.32391688,0.10769353,-0.54300046,-0.0072948877,0.15000415,-0.0020290066,0.0005473874
-0.16665463,0.034308884,0.015485264,0.0605327,-0.40935504,-0.13093537,-0.44093195,0.18503034,0.25365746,0.25998926,0.23845242,0.131269,0.14161274,-0.1382937,-0.084397666,-0.13542251,-5.6968303e-05,0.25612867,0.27686405,0.07842172,0.053442437,0.084652945,-1.6184111,0.17383309,0.3849118,0.27469745,-0.25429204,-0.0005747095,-0.4210744,-0.018257491,0.0010935907
0.016390232,0.053948026,-0.044654638,0.08806404,-0.5563304,-0.046065737,-0.14883792,-0.80806345,-0.547471,0.13879064,-0.8302418,-0.17029524,-0.114771925,0.03511794,0.7344532,-0.11144126,-0.17229906,0.18642426,0.20843054,0.1017756,0.06610665,0.039316416,-0.9943163,0.139954,0.28930935,0.24051821,0.5964317,-0.039420106,0.42970642,-0.006680732,0.0015313746
-0.18311468,0.0044630123,-0.13995078,-0.35877237,-0.571276,-0.072454534,0.13638477,0.124539465,-0.43535978,0.17670886,-0.8159395,-0.28073847,0.1269071,-0.0805455,-0.3632501,-0.24010149,-0.16129087,0.2010296,0.23649393,-0.1660985,-0.06865965,0.04433567,0.19234,-1.0621045,0.3517232,0.2532245,-0.13701768,0.032203205,0.38849205,0.0040368717,0.009370361
-0.010740959,0.04040757,-0.10174305,0.11258156,-0.7337818,-0.058652475,-0.108203374,0.20569693,-0.4343189,-0.3264342,-0.8404937,-0.1225933,-0.2824609,0.032851037,0.7387827,-0.1909147,-0.13824752,0.17419115,0.2536186,0.09001712,0.06806577,0.06070015,0.15067035,0.16004564,-0.53790617,0.21663593,0.61821187,-0.00861848,0.4801552,-0.0059187883,0.00062416564
-0.18993992,0.011928656,0.0039084973,0.09864335,0.23336966,-0.10357402,0.08996016,0.11765219,0.15571311,0.10457615,0.15690838,0.050426617,0.10634885,-0.042312343,-0.9152162,0.11061069,-0.019279625,0.24411304,0.24923512,0.04619284,-0.1722427,-0.5608036,-1.1918589,0.21082453,0.3792844,0.24811007,-0.7711214,-0.021233385,-0.1324909,-0.0007049384,-0.0022676443
0.0045871977,0.020145686,-0.022600794,0.068716355,-0.2412176,-0.0451211,0.1468707,-0.713504,-0.34506544,-0.3158637,-0.6096781,-0.14471993,-0.07671373,-0.01218974,-0.022783164,-0.20356022,0.26715505,-0.94199497,0.27534837,-0.113608874,-0.025790483,0.03236745,-1.1270869,0.14761035,0.2770004,0.15562686,0.061589018,0.007827029,0.4038837,-0.010844609,0.0017172636
0.0086339,0.058235876,-0.00018481252,0.09366755,-0.3710704,-0.07715851,-0.1602603,0.23467772,-0.5404763,-0.4516177,0.21458337,-0.20279458,0.072681546,0.08712379,0.4614983,-0.3182,0.06308668,-1.3107253,0.2598931,0.060314048,0.03852302,0.06667667,-1.2638152,0.18215996,0.25599644,0.22315353,0.4635183,-0.03040241,0.16934621,-0.0064565423,0.013798008
-0.22279358,0.0070604016,0.05761988,-0.56329775,-0.19749835,0.3610656,0.07761258,0.15293735,0.18539737,0.17638819,0.14157252,0.05862917,0.14055985,0.009304853,-1.0098653,-0.1350037,-0.08370382,0.2023304,0.24180453,-0.08010914,-0.09964797,0.080266885,0.18760358,-1.5896225,0.3206183,0.27892733,-0.44953686,-0.05583662,-0.08140027,0.00021978462,-0.002480357
0.058910802,0.021577029,0.012120879,-0.4315433,-0.2657581,-0.04379631,0.089426026,0.11505537,-0.58830637,-0.31620184,-0.721382,-0.18821654,-0.30542043,0.038239922,0.59332204,0.11993896,0.12093482,0.18710253,-2.2114446,0.08834106,0.043260984,0.05209233,0.13440482,0.11718885,-0.3780704,0.14979056,0.17066057,0.008764693,0.35108382,-0.006057069,0.003090827
-0.039952423,0.0049528833,-0.08688252,-0.43911415,-0.49498296,-0.11328189,-0.3298046,0.15661089,0.08848214,0.09286873,0.12342015,0.058354247,0.05556135,-0.04585987,-0.89896804,-0.51402825,0.19902107,0.18293005,-1.8611286,0.06758789,-0.06010598,-0.3871575,0.16276462,0.12649219,0.2853823,-0.9333678,-0.88418573,0.0082617225,0.30101073,0.0007185266,0.00014003224
-0.14662974,0.026734684,-0.03659943,0.08720959,-0.15573053,-0.069543876,-0.13629776,0.15402624,-0.6008297,-0.3677136,0.22512376,-0.14287996,-0.30598298,0.07822753,0.77241504,-0.25765976,-0.0047937967,0.20854136,0.3057268,0.082728475,0.10351024,0.076073274,0.1544019,0.17793712,-0.5265162,0.18800476,0.47500694,-0.0023982525,0.527862,-0.006153827,0.0057103434
0.10667211,0.030728333,0.037864592,0.11134067,-0.44152442,-0.06816315,-0.1510325,0.24132481,-0.8064793,0.21273193,0.20808168,-0.24886829,-0.38563338,0.092177644,0.81889635,-0.15523559,-0.015762797,0.23767084,0.3065008,0.08228992,0.06797153,0.08891503,0.18517253,0.14946555,-0.5943208,0.2473716,0.4094899,0.009017094,0.14990361,-0.0055897804,0.0037634815
0.09309338,-1.875317e-05,0.017629493,-0.5255443,0.8127917,-0.07386122,-0.3228201,0.14761694,0.17016253,0.08831572,0.13589382,0.062407687,0.06754346,-0.07052162,-0.65704834,0.40627244,0.011152027,0.23205264,0.26410565,0.056562856,-0.14930876,-0.3461097,0.1733616,0.12105603,0.38287047,-0.9286839,-0.6252332,0.0016853542,0.18394555,-0.0012043531,-0.0013650378
0.064336255,0.0042723734,-0.101743,-0.37486553,-0.30794677,-0.11408092,-0.32371902,0.13405418,0.18491131,0.11296421,0.099206924,0.062260456,0.05656034,-0.048433788,-0.79836786,-0.16791603,0.050720103,0.18774545,-1.930916,0.049381003,-0.07006125,-0.40577114,0.1503175,0.10949537,0.30956328,-0.99409103,-0.8202065,0.0041219387,0.2526867,-0.001790886,-0.0010037597
0.08000001,-0.0015546912,-0.13099587,0.07614538,-0.32234752,-0.07439716,0.12095075,0.14509502,-0.2869043,-0.321353,0.17927346,-0.1898922,-0.1729314,0.04546538,-0.10615485,-0.27764317,0.08915681,0.19382533,-2.2264564,-0.16205749,-0.017065441,0.046091847,0.17950556,-1.1786474,0.34085733,0.1903969,-0.06175186,0.0261348,0.5563612,-0.011013458,0.0036638798
0.09398329,0.02425687,-0.044078317,-0.33315006,-0.15435563,-0.10488686,0.1235405,0.14939387,-0.46642044,0.22594218,0.19542284,0.1964421,0.13079384,0.08258615,0.15015513,-0.14671452,-0.014543679,0.24427351,0.27853367,0.085162126,0.099779576,0.06988334,-1.2613916,0.16409557,0.33990356,0.23324552,-0.0637693,0.010306628,-0.27160057,-0.0050806412,0.0014410665
-0.034458067,0.04315245,-0.08037515,0.10796756,-0.3210438,-0.08672404,-0.13681976,0.26280382,-0.6237208,0.23028013,0.20426443,-0.17814618,-0.2612784,0.07824921,0.66079956,-0.059516247,0.06773853,-1.2239363,0.2913455,0.066054285,0.0415384,0.072632015,0.17677781,0.17107779,-0.5282515,0.22920585,0.27791443,0.0033555585,0.15137938,-0.005426016,0.0047794753
-0.040373094,0.023878286,0.045389425,0.102940455,-0.4619774,0.75175893,0.12479098,-0.9293885,0.13631971,-0.32746765,0.21078847,-0.12493806,-0.07528208,0.017152643,-0.22350661,-0.22064637,0.16759068,-1.1851285,0.2469552,-0.13149346,-0.034974046,0.06012094,0.18807204,0.1658101,-0.41646564,0.21124877,-0.1829463,0.026617277,0.5954038,0.0048737917,0.005248469
-0.17945011,0.028713576,0.024408923,0.07961332,0.5611396,-0.07156414,-0.10427534,0.23742023,0.22693671,-0.24596505,0.22528805,-0.16075297,-0.25685737,0.10753626,0.8567893,0.5667502,0.045447085,0.2373303,0.29657844,0.05586569,0.120090984,0.09053827,-0.9673095,0.20363663,0.35688668,0.20578861,0.46926454,-0.045241587,0.0007538247,-0.005370768,0.0028023222
-0.19616869,0.011011673,-0.07895473,-0.47906142,0.12832896,-0.06264663,0.058378343,0.13157088,0.20917955,-0.5012716,-1.0475756,-0.1370335,-0.43822098,-0.111534394,0.76368916,0.025197862,-0.03387148,0.1850881,0.24028009,0.05345171,0.15537348,0.067360036,0.12251242,0.15477768,-0.504099,0.15639213,0.47263885,-0.024370786,-0.2889861,-0.006511718,0.003882519
0.015095379,-0.0004850643,0.0030319307,-0.34392014,-0.40905964,0.24316321,0.102665,-0.679425,0.14572304,0.14905354,-0.7065094,0.083418265,0.102661096,-0.03624302,-0.59602123,-0.48976308,0.16343632,0.2026557,-1.9763834,-0.13769053,-0.038756743,0.04467938,-0.9153122,0.1405573,0.2382069,0.18792202,-0.5243647,0.0062923897,0.32107848,0.00870323,0.011071361
0.12387342,0.024576813,0.08260485,0.11757375,-0.0070620044,-0.15615094,0.13025017,0.16836105,0.27459034,0.19084166,0.15312624,0.14736181,0.16230948,0.03379204,-0.5536393,0.024836518,0.0059318203,0.25557467,0.283156,-0.11063975,-0.123038344,0.10953753,0.17202684,0.18540733,-0.6804366,0.27265975,-0.43881428,-0.014049505,-0.8429534,0.0004128093,-0.002123293
0.029090013,-0.09492375,-0.028029382,-0.47706163,0.09160546,-0.05916792,-0.12817763,0.20612143,-0.3967872,-0.28285414,-0.4557764,-0.14566784,-0.21325266,0.039483145,0.69705635,0.13863385,0.15401104,-0.996887,0.21738465,0.071374044,0.045835372,0.054827526,0.15022959,0.14699772,-0.45671624,0.1627944,0.29141346,0.010217408,0.5423978,-0.0057199835,-0.009282238
-0.13857946,0.024778504,-0.0009569118,0.104426496,-0.10478353,-0.07674645,-0.13814338,0.18503061,-0.532629,0.23012955,0.21422528,-0.20437263,-0.3978648,0.09132904,0.7652162,-0.031187588,-0.0012912954,0.22399168,0.25374538,0.074657746,0.09626708,0.093180105,0.17351419,0.14737669,-0.61170655,0.23692296,0.4379632,0.023905372,0.018778294,-0.0019121822,0.0039644595
-0.019275127,0.010913236,0.06115421,-0.3906758,0.13323541,0.75694776,0.12907964,-0.70084244,0.15971941,-0.31861967,0.20073955,-0.12820147,-0.13337293,0.049470086,-0.08992521,0.13143897,0.12498049,-1.0411651,0.2585925,-0.12127988,-0.05442842,0.05295706,0.1660992,0.1530999,-0.3853861,0.17975067,-0.18866591,0.025035556,0.63718194,0.0009283342,0.002319511
0.0129841855,0.03686236,-0.09692852,-0.3980025,-0.8032117,-0.04101397,-0.12768038,-0.6621524,-0.31895983,-0.23186815,-0.47047022,-0.086974986,-0.123619646,0.015894491,0.6065595,0.01790417,0.16250294,0.17159694,-1.9087874,0.05924506,0.044158984,0.028252415,-0.563361,0.1485707,0.28831455,0.185998,0.6348583,-0.026870629,0.41401613,-0.0057697073,-0.008764173
-0.13674958,0.020192228,0.047664132,0.07983513,0.77793753,-0.11018129,0.13693145,0.16081987,0.31844202,0.21076815,0.22135332,0.09797043,0.16255541,-0.0909367,-0.26811385,0.27474317,0.033148624,0.2595093,0.29189318,-0.09851515,-0.094800346,0.11456408,0.20005336,0.19306019,-0.41133627,0.21844055,0.0014221413,-0.013355746,-0.30878785,0.0016205744,-0.00178564
-0.095943175,-0.0050560846,-0.09302727,-0.26024488,-0.24954385,-0.058996495,-0.13666932,0.15204646,0.15838535,-0.3899132,-0.6610009,-0.19687252,-0.07134435,0.040159684,0.1715223,-0.28229347,0.19748542,-0.909812,0.26442987,-0.07830721,-0.042007823,0.046381727,0.17991987,-1.20592,0.25807798,0.18592554,-0.079905935,0.05231758,0.5598539,-0.006626417,0.0030970844
-0.06001754,0.007601619,-0.04623733,0.058924936,-0.94116324,-0.066866785,-0.24426617,-0.51778454,-0.33531648,0.08787276,-0.55482864,0.09680438,0.043962218,-0.08329734,-0.40014154,-0.03502126,0.23166855,0.18681549,-1.8981168,-0.12103525,-0.016235853,0.030035073,-1.0860239,0.10330061,0.22415993,0.22304289,-0.28051963,-0.011493394,0.49959156,0.005794967,0.004797669
-0.255422,0.019900143,0.073624775,0.070470564,0.31605864,-0.107176624,0.085967585,0.14717074,0.19035628,0.17261718,0.16623193,0.14012718,0.11368869,0.033664998,-0.58504796,0.022787841,0.02130022,0.24259083,0.25523123,-0.081152946,-0.032711126,0.08380019,0.16866429,-1.6910077,0.42945096,0.2576826,-0.28403306,-0.06356529,-0.6816721,0.0002965061,-0.004241687
0.11979867,0.020992756,-0.0049962755,0.09919572,0.062454153,-0.077528425,-0.30836573,-1.3945878,0.23972198,0.22396956,0.13141361,0.1323796,0.17636903,0.06261869,0.14325018,0.037089325,-0.018397002,0.24429135,0.27843976,0.071941376,0.054383945,0.0635518,0.18171084,0.16512497,-0.5059529,0.25792852,0.10194779,-0.03696227,-0.045427043,-0.0015548831,0.0017084123
0.12032255,0.018934522,-0.18122402,0.08503618,-0.043585286,-0.072542824,-0.22817238,0.18773918,0.24375056,0.201029,-0.96973264,-0.35690832,0.28822666,0.04172616,0.2883821,-0.17008024,-0.029919941,0.2330884,0.29903978,0.075021796,0.087780796,0.074782304,0.20378956,0.17654158,-0.44987667,0.23623958,0.2716338,0.020079765,-0.019297294,-0.0018906267,0.003950983
0.12530398,0.024443617,0.063891426,0.06900167,0.41554302,-0.121839605,-0.27530122,0.22794944,0.25862592,0.20332591,0.1987267,0.1783986,0.16086403,0.05760315,-0.016853176,0.0638094,0.06005048,0.2764461,0.30253932,0.056217633,0.075160086,0.10672617,0.15614875,0.16532232,-0.6372003,0.25306612,-0.2992999,-0.008566451,-0.64282227,-0.027632942,2.1711312e-05
-0.0062198164,-0.16217145,-0.08549935,0.12449122,-1.3670108,-0.057190146,-0.15965241,-0.92026275,-0.52927446,0.202004,0.16582298,-0.1448214,-0.07269064,0.04375631,0.5769911,-0.036510084,0.15419091,-1.0844847,0.21726045,0.07938898,0.03370769,0.04630071,-1.0256549,0.14320546,0.33730564,0.20755361,0.75660574,0.008568669,0.30019256,-0.0055969628,0.0034820582
-0.15062186,0.03092542,-0.006327836,0.08494846,-0.07694392,-0.12677553,0.13473934,0.15482831,-0.74192256,0.24512562,0.19142029,0.116256416,0.21428457,-0.25922206,0.039615113,-0.022794781,0.007554803,0.2521915,0.2868766,0.068082765,0.10263549,0.081311785,0.1910555,0.191473,-0.60402495,0.2477863,-0.12217956,0.00054562604,-0.6926511,-0.015639547,0.002628558
0.20729049,0.008647579,0.037503008,0.04614866,0.7241977,-0.064860545,0.093663156,0.18766242,0.24053852,0.2931337,0.21919122,0.15954466,-0.3110177,-0.08997409,0.45100677,0.508001,0.037625495,0.24083981,0.28610817,0.050989613,0.06239498,0.077369265,0.18878354,-1.5427059,0.34706122,0.1984218,-0.17027642,-0.0024345932,-0.6221249,-0.005722914,5.7409838e-05
-0.18245316,0.0055319895,0.050230786,0.057481688,-0.055814184,-0.101190545,0.081306085,0.1205929,0.13008396,0.108819894,0.07327311,0.081579044,0.011608975,-0.07671392,-1.5924383,-0.14069718,-0.02005231,-1.280883,0.19758886,0.03902754,-0.038498256,-0.43150696,0.13843547,-1.6486601,0.3354736,0.2589311,-0.69344443,-0.08725875,-0.042726967,-0.0016306704,-0.0029237508
-0.03071722,0.04288218,-0.121431775,0.14443652,-1.1446097,-0.05742011,-0.12232881,0.23895276,-0.36824268,-0.348503,-0.5114971,-0.13893962,-0.21674006,0.023404613,0.72361004,-0.009259892,0.19557098,-0.9607321,0.3084469,0.07480564,0.030852277,0.05828484,0.13478419,0.17206186,-0.47286454,0.1953147,0.75877297,0.010235952,0.6863077,-0.0065948884,-0.0003261009
-0.1296568,-0.0141945,-0.08925534,0.05301527,-0.18060698,-0.11888232,-0.30516943,-0.834739,0.14486106,0.19186485,0.10869728,0.12067166,0.0067192633,-0.10647729,-0.29032943,0.019533519,0.06889883,-1.2842522,0.22169043,-0.14247786,-0.04568255,0.05093033,0.21631494,-1.1624998,0.30217645,0.25770628,-0.33014974,-0.0030356494,0.10907688,0.0041167103,0.002200828
0.1949054,0.0031286718,0.0671613,0.08612516,-0.016261999,-0.09300938,0.084790416,0.1418292,0.19107538,0.129067,0.09177648,0.10601385,0.13243198,-0.062211063,-1.1096735,-0.030571718,0.0062093106,0.25827804,0.24526675,0.047552433,-0.098917015,-0.43685895,0.15174077,-1.7162489,0.3794395,0.30402702,-0.6572935,-0.04483058,0.19171816,-0.0005886352,-0.00629074
0.09398877,0.05112885,0.06586738,0.09236614,0.037274677,-0.10989119,0.101243794,0.20376061,-0.73353523,0.13847747,0.14490768,0.165335,0.15481456,0.054180942,-0.40023082,-0.16655523,-0.028226912,0.22894527,0.2635866,-0.14079519,-0.14775266,0.097766206,0.2175861,0.17276357,0.3997203,-1.1822581,-0.2620581,0.018027237,-0.09541764,-0.00072161783,-0.0006015622
-0.033917453,0.016862344,-0.13097773,0.09705429,-0.27477872,-0.042962328,-0.16728878,-0.7703955,-0.30873084,-0.22222452,-0.29032797,-0.08040553,-0.14649864,-0.044064965,0.68921566,-0.14343527,0.2147627,0.15823503,-1.9185797,0.055399656,0.04871624,0.033027723,0.07853878,0.14756829,0.30022943,-0.9196258,0.72023076,-0.020347076,0.6629504,-0.007185334,0.008070285
-0.045428578,0.013730852,-0.051981866,-0.4619779,-0.36715743,-0.107028514,-0.29846022,0.11222522,0.11392534,0.11294827,0.15634745,0.07081278,0.044096485,-0.047754224,-0.9068392,-0.34404033,0.17801909,0.1894634,-1.9182895,0.07144587,-0.049125765,-0.35304952,-1.0384332,0.13002412,0.3250283,0.21450442,-0.8706502,0.010471587,0.41764387,0.0007185266,0.002508876
